"Account","Codename","URL","List"
"Axel Echeverria","axelecheverria2021","https://www.instagram.com/axelecheverria2021/","SPD_IG_BTW21"
"Jürgen Coße","juergencosse","https://www.instagram.com/juergencosse/","SPD_IG_BTW21"
"Tomke Anne Meier","dietomke","https://www.instagram.com/dietomke/","SPD_IG_BTW21"
"Heike Baehrens","heikebaehrens","https://www.instagram.com/heikebaehrens/","SPD_IG_BTW21"
"Anja Quast","anja_quast","https://www.instagram.com/anja_quast/","SPD_IG_BTW21"
"Simona Koß","kosssimona","https://www.instagram.com/kosssimona/","SPD_IG_BTW21"
"Edgar Franke","edgar.franke1","https://www.instagram.com/edgar.franke1/","SPD_IG_BTW21"
"Sebastian Hartmann","sebastianhartmann.spd","https://www.instagram.com/sebastianhartmann.spd/","SPD_IG_BTW21"
"Jürgen Berghahn","juergen.berghahn","https://www.instagram.com/juergen.berghahn/","SPD_IG_BTW21"
"Rita Schwarzelühr-Sutter","rischwasu","https://www.instagram.com/rischwasu/","SPD_IG_BTW21"
"Derik Eicke","derikeicke","https://www.instagram.com/derikeicke/","SPD_IG_BTW21"
"Angelika Glöckner","angelikaglockner","https://www.instagram.com/angelikaglockner/","SPD_IG_BTW21"
"Friederike Linke","friederike.linke","https://www.instagram.com/friederike.linke/","SPD_IG_BTW21"
"Rainer Keller","rainerkeller1965","https://www.instagram.com/rainerkeller1965/","SPD_IG_BTW21"
"Bärbel Kofler","baerbelkofler","https://www.instagram.com/baerbelkofler/","SPD_IG_BTW21"
"Helmut Kleebank, MdB","helmut_kleebank","https://www.instagram.com/helmut_kleebank/","SPD_IG_BTW21"
"Oliver Kaczmarek","kaczmarekoliver","https://www.instagram.com/kaczmarekoliver/","SPD_IG_BTW21"
"Maria Winter","winter.maria","https://www.instagram.com/winter.maria/","SPD_IG_BTW21"
"Johannes Schätzl MdB","johannesschaetzl","https://www.instagram.com/johannesschaetzl/","SPD_IG_BTW21"
"Gabi Dobusch","gabidobusch","https://www.instagram.com/gabidobusch/","SPD_IG_BTW21"
"Sarah Lahrkamp","sarahlahrkamp","https://www.instagram.com/sarahlahrkamp/","SPD_IG_BTW21"
"Dirk-Ulrich Mende","mendedirkulrich","https://www.instagram.com/mendedirkulrich/","SPD_IG_BTW21"
"Alexander Bartz","bundesbartz","https://www.instagram.com/bundesbartz/","SPD_IG_BTW21"
"Anette Kramme","anettekramme","https://www.instagram.com/anettekramme/","SPD_IG_BTW21"
"Ilja Seewald","iljaseewald","https://www.instagram.com/iljaseewald/","SPD_IG_BTW21"
"Nadine Heselhaus","nadine.heselhaus","https://www.instagram.com/nadine.heselhaus/","SPD_IG_BTW21"
"Harry Scheuenstuhl","harryscheuenstuhl","https://www.instagram.com/harryscheuenstuhl/","SPD_IG_BTW21"
"Ruppert Stüwe","stueweru","https://www.instagram.com/stueweru/","SPD_IG_BTW21"
"Alexander Klehr","pionier211279","https://www.instagram.com/pionier211279/","SPD_IG_BTW21"
"Holger Mann","holgermannle","https://www.instagram.com/holgermannle/","SPD_IG_BTW21"
"Christiane Buhl","christiane_buhl_","https://www.instagram.com/christiane_buhl_/","SPD_IG_BTW21"
"Katja Brößling","katja_broessling","https://www.instagram.com/katja_broessling/","SPD_IG_BTW21"
"Nadine Ruf","ruf_nadine_ruf","https://www.instagram.com/ruf_nadine_ruf/","SPD_IG_BTW21"
"Amina","ami_you","https://www.instagram.com/ami_you/","SPD_IG_BTW21"
"Esra Limbacher, MdB","esralimbacher","https://www.instagram.com/esralimbacher/","SPD_IG_BTW21"
"Michaela Engelmeier","engelmeier.michaela","https://www.instagram.com/engelmeier.michaela/","SPD_IG_BTW21"
"Gülistan Yüksel","guelistan.yueksel","https://www.instagram.com/guelistan.yueksel/","SPD_IG_BTW21"
"Leon Hahn","hahnleon","https://www.instagram.com/hahnleon/","SPD_IG_BTW21"
"Dr. Daniela De Ridder","dr.daniela.deridder","https://www.instagram.com/dr.daniela.deridder/","SPD_IG_BTW21"
"Burkhard Blienert","burkhardblienert","https://www.instagram.com/burkhardblienert/","SPD_IG_BTW21"
"Birgit Kömpel","birgitkompel","https://www.instagram.com/birgitkompel/","SPD_IG_BTW21"
"Dagmar Schmidt","dieschmidt","https://www.instagram.com/dieschmidt/","SPD_IG_BTW21"
"Elvan Korkmaz-Emre","elvankorkmazgt","https://www.instagram.com/elvankorkmazgt/","SPD_IG_BTW21"
"Martin Rabanus, SPD","martin.rabanus","https://www.instagram.com/martin.rabanus/","SPD_IG_BTW21"
"Klaus Mindrup","klausmindrup.mdb","https://www.instagram.com/klausmindrup.mdb/","SPD_IG_BTW21"
"Stefan Schwartze","stefan_schwartze","https://www.instagram.com/stefan_schwartze/","SPD_IG_BTW21"
"Svenja Stadler, MdB","svenja.stadler","https://www.instagram.com/svenja.stadler/","SPD_IG_BTW21"
"Karl-Heinz Brunner","karl.heinz.brunner","https://www.instagram.com/karl.heinz.brunner/","SPD_IG_BTW21"
"Christian Petry","christianpetrymdb","https://www.instagram.com/christianpetrymdb/","SPD_IG_BTW21"
"Johannes Fechner","fechnerjohannes","https://www.instagram.com/fechnerjohannes/","SPD_IG_BTW21"
"Patric Müller","patric.mueller.spd","https://www.instagram.com/patric.mueller.spd/","SPD_IG_BTW21"
"Markus Töns","markustoens","https://www.instagram.com/markustoens/","SPD_IG_BTW21"
"Dirk Vöpel MdB","dirk.voepel","https://www.instagram.com/dirk.voepel/","SPD_IG_BTW21"
"Michael Gerdes, MdB","michaelgerdesmdb","https://www.instagram.com/michaelgerdesmdb/","SPD_IG_BTW21"
"Yasmin Fahimi","yasmin_fahimi","https://www.instagram.com/yasmin_fahimi/","SPD_IG_BTW21"
"Bernd Westphal","bestphal","https://www.instagram.com/bestphal/","SPD_IG_BTW21"
"Katrin Budde","katrin_budde","https://www.instagram.com/katrin_budde/","SPD_IG_BTW21"
"Elisabeth Krämer","kraemer.elisabeth","https://www.instagram.com/kraemer.elisabeth/","SPD_IG_BTW21"
"Magdalena Wagner","magda.lena.wagner","https://www.instagram.com/magda.lena.wagner/","SPD_IG_BTW21"
"Severin Eder","severin_eder92","https://www.instagram.com/severin_eder92/","SPD_IG_BTW21"
"Michael C. Müller","michael.c.mueller_bundestag","https://www.instagram.com/michael.c.mueller_bundestag/","SPD_IG_BTW21"
"Julia Söhne","julia.soehne","https://www.instagram.com/julia.soehne/","SPD_IG_BTW21"
"Dejan Perc","dejan.perc","https://www.instagram.com/dejan.perc/","SPD_IG_BTW21"
"Matthias Katsch","matthias.katsch","https://www.instagram.com/matthias.katsch/","SPD_IG_BTW21"
"Urs Abelein","ursabelein","https://www.instagram.com/ursabelein/","SPD_IG_BTW21"
"","anjalotzspd","https://www.instagram.com/anjalotzspd/","SPD_IG_BTW21"
"Dr. Ulrich Bausch","ulrichbausch","https://www.instagram.com/ulrichbausch/","SPD_IG_BTW21"
"Mirko Witkowski","mirko.witkowski","https://www.instagram.com/mirko.witkowski/","SPD_IG_BTW21"
"Jan Rothenbacher","janrothenbacher","https://www.instagram.com/janrothenbacher/","SPD_IG_BTW21"
"Simon Moritz","simon_moritz_ku","https://www.instagram.com/simon_moritz_ku/","SPD_IG_BTW21"
"Berivan Tayboga","taybogaberivan2020","https://www.instagram.com/taybogaberivan2020/","SPD_IG_BTW21"
"Hannes Gräbner","hannes_graebner","https://www.instagram.com/hannes_graebner/","SPD_IG_BTW21"
"Torsten Einstmann","teinstmann","https://www.instagram.com/teinstmann/","SPD_IG_BTW21"
"Anja Ingenbleek","ingenbleekanja","https://www.instagram.com/ingenbleekanja/","SPD_IG_BTW21"
"Ria Cybill Geyer","cybillmex","https://www.instagram.com/cybillmex/","SPD_IG_BTW21"
"Freya Altenhöner","freyaaltenhoener","https://www.instagram.com/freyaaltenhoener/","SPD_IG_BTW21"
"Thomas Grämmer","thomas.graemmer","https://www.instagram.com/thomas.graemmer/","SPD_IG_BTW21"
"Johannes Foitzik","johannes.foitzik","https://www.instagram.com/johannes.foitzik/","SPD_IG_BTW21"
"Martin Holderied","martinholderied","https://www.instagram.com/martinholderied/","SPD_IG_BTW21"
"Pankraz Schaberl","pankrazschaberl2021","https://www.instagram.com/pankrazschaberl2021/","SPD_IG_BTW21"
"Annette Heidrich","heidrichannette","https://www.instagram.com/heidrichannette/","SPD_IG_BTW21"
"Lukas Becker","lukas.becker.spd","https://www.instagram.com/lukas.becker.spd/","SPD_IG_BTW21"
"Lizza Besecke","lizzabesecke","https://www.instagram.com/lizzabesecke/","SPD_IG_BTW21"
"Vincent Hogenkamp","vinc_in_la","https://www.instagram.com/vinc_in_la/","SPD_IG_BTW21"
"Seija Knorr-Köning","seija_knorrkoening","https://www.instagram.com/seija_knorrkoening/","SPD_IG_BTW21"
"Heike Heubach","heikeheubachspd","https://www.instagram.com/heikeheubachspd/","SPD_IG_BTW21"
"Dennis Schötz","dennis_schoetz","https://www.instagram.com/dennis_schoetz/","SPD_IG_BTW21"
"Regina Leenders","regina_leenders","https://www.instagram.com/regina_leenders/","SPD_IG_BTW21"
"Tobias Wüst","tobias.wuest.aschaffenburg","https://www.instagram.com/tobias.wuest.aschaffenburg/","SPD_IG_BTW21"
"Dominique.Ofcarek","dominiqueofcarek","https://www.instagram.com/dominiqueofcarek/","SPD_IG_BTW21"
"Remo Ortmann","ortmannremo","https://www.instagram.com/ortmannremo/","SPD_IG_BTW21"
"Jana Marie Gruber","janamariegruber","https://www.instagram.com/janamariegruber/","SPD_IG_BTW21"
"Bastian Schenk","_bastianschenk_","https://www.instagram.com/_bastianschenk_/","SPD_IG_BTW21"
"Meryem D. Çelikkol","celikkolmeryem","https://www.instagram.com/celikkolmeryem/","SPD_IG_BTW21"
"Dafina Berisha","dafina_brs","https://www.instagram.com/dafina_brs/","SPD_IG_BTW21"
"Serpil Sarikaya","saltser","https://www.instagram.com/saltser/","SPD_IG_BTW21"
"Michael Harjes","harjes.michael","https://www.instagram.com/harjes.michael/","SPD_IG_BTW21"
"Nicole Piechotta","nicole_piechotta","https://www.instagram.com/nicole_piechotta/","SPD_IG_BTW21"
"Katrin Zschau","katrin.zschau","https://www.instagram.com/katrin.zschau/","SPD_IG_BTW21"
"Johannes Barsch","perchybalt_hgw","https://www.instagram.com/perchybalt_hgw/","SPD_IG_BTW21"
"Sophie Frühwald","sophie.fruehwld","https://www.instagram.com/sophie.fruehwld/","SPD_IG_BTW21"
"Daniel Schweer","danielschweer","https://www.instagram.com/danielschweer/","SPD_IG_BTW21"
"René Petzold","renepetzold","https://www.instagram.com/renepetzold/","SPD_IG_BTW21"
"Sven Wingerter","svenwingerter","https://www.instagram.com/svenwingerter/","SPD_IG_BTW21"
"Uli Kros","uli_kros","https://www.instagram.com/uli_kros/","SPD_IG_BTW21"
"Michael Maurer","michael.maurer.500","https://www.instagram.com/michael.maurer.500/","SPD_IG_BTW21"
"Manon Luther","manonluther","https://www.instagram.com/manonluther/","SPD_IG_BTW21"
"Stefanie Kraft","frau.steffi.kraft","https://www.instagram.com/frau.steffi.kraft/","SPD_IG_BTW21"
"Aynur Colpan","aynur.cpn","https://www.instagram.com/aynur.cpn/","SPD_IG_BTW21"
"Harald prause-kosubek","prausekosubek","https://www.instagram.com/prausekosubek/","SPD_IG_BTW21"
"Anna Kassautzki","annakassautzki","https://www.instagram.com/annakassautzki/","SPD_IG_BTW21"
"Hannes Henze","hanneshenze","https://www.instagram.com/hanneshenze/","SPD_IG_BTW21"
"Gundula Schubert","gundulaschubert","https://www.instagram.com/gundulaschubert/","SPD_IG_BTW21"
"Christoph Schmitt","neuermutfuerberlin","https://www.instagram.com/neuermutfuerberlin/","SPD_IG_BTW21"
"Peggy Schierenbeck","peggyschierenbeck","https://www.instagram.com/peggyschierenbeck/","SPD_IG_BTW21"
"Michael Richter","michi.richi","https://www.instagram.com/michi.richi/","SPD_IG_BTW21"
"Christian Steinacker","christian.steinacker2021","https://www.instagram.com/christian.steinacker2021/","SPD_IG_BTW21"
"Bodo Wißen","bodo.wissen","https://www.instagram.com/bodo.wissen/","SPD_IG_BTW21"
"David Maier","davidmaier_2021","https://www.instagram.com/davidmaier_2021/","SPD_IG_BTW21"
"Emily Vontz","emilyvontz","https://www.instagram.com/emilyvontz/","SPD_IG_BTW21"
"Florian Götting","flomotionms","https://www.instagram.com/flomotionms/","SPD_IG_BTW21"
"Stephan Schumann","stephan.schumann","https://www.instagram.com/stephan.schumann/","SPD_IG_BTW21"
"Wolfgang Hellmich","wolfganghellmichspd","https://www.instagram.com/wolfganghellmichspd/","SPD_IG_BTW21"
"Doro Siemers","dorosiemers","https://www.instagram.com/dorosiemers/","SPD_IG_BTW21"
"Rasha Nasr","rasha_nasr","https://www.instagram.com/rasha_nasr/","SPD_IG_BTW21"
"Dr. Katja Stoppenbrink","katjastoppenbrink","https://www.instagram.com/katjastoppenbrink/","SPD_IG_BTW21"
"Rüdiger Kleinke","ruedigerkleinke","https://www.instagram.com/ruedigerkleinke/","SPD_IG_BTW21"
"Kastriot Krasniqi","kraskastriot","https://www.instagram.com/kraskastriot/","SPD_IG_BTW21"
"Jochen Geilenkirchen","jochengeilenkirchen","https://www.instagram.com/jochengeilenkirchen/","SPD_IG_BTW21"
"Anne Makowsky","aelisabeth312","https://www.instagram.com/aelisabeth312/","SPD_IG_BTW21"
"Jens Peter Jensen","jpjensenspd","https://www.instagram.com/jpjensenspd/","SPD_IG_BTW21"
"Fabienne Eli","elifabienne","https://www.instagram.com/elifabienne/","SPD_IG_BTW21"
"Aylin Cerrah","aylin_cerrah","https://www.instagram.com/aylin_cerrah/","SPD_IG_BTW21"
"Tobias Schloo","tobiasschloo","https://www.instagram.com/tobiasschloo/","SPD_IG_BTW21"
"Mats Hansen","matsmartihansen","https://www.instagram.com/matsmartihansen/","SPD_IG_BTW21"
"Katrin Fedrowitz","katrin_fedrowitz","https://www.instagram.com/katrin_fedrowitz/","SPD_IG_BTW21"
"Korbinian Rüger","korbinianrueger","https://www.instagram.com/korbinianrueger/","SPD_IG_BTW21"
"Christian Lindner","christianlindner","https://www.instagram.com/christianlindner/","KANZLERKANDIDATEN_IG_BTW21"
"Alice Weidel","alice.weidel","https://www.instagram.com/alice.weidel/","KANZLERKANDIDATEN_IG_BTW21"
"Annalena Baerbock","abaerbock","https://www.instagram.com/abaerbock/","KANZLERKANDIDATEN_IG_BTW21"
"Olaf Scholz","olafscholz","https://www.instagram.com/olafscholz/","KANZLERKANDIDATEN_IG_BTW21"
"Tino Chrupalla","chrupallatino","https://www.instagram.com/chrupallatino/","KANZLERKANDIDATEN_IG_BTW21"
"Janine Wissler","janine_wissler","https://www.instagram.com/janine_wissler/","KANZLERKANDIDATEN_IG_BTW21"
"Armin Laschet","armin_laschet","https://www.instagram.com/armin_laschet/","KANZLERKANDIDATEN_IG_BTW21"
"FDP","fdp","https://www.instagram.com/fdp/","PARTIES_IG_BTW21"
"Alternative für Deutschland","afd.bund","https://www.instagram.com/afd.bund/","PARTIES_IG_BTW21"
"BÜNDNIS 90/DIE GRÜNEN","die_gruenen","https://www.instagram.com/die_gruenen/","PARTIES_IG_BTW21"
"DIE LINKE","dielinke","https://www.instagram.com/dielinke/","PARTIES_IG_BTW21"
"CDU Deutschlands","cdu","https://www.instagram.com/cdu/","PARTIES_IG_BTW21"
"Christlich-Soziale Union","csu","https://www.instagram.com/csu/","PARTIES_IG_BTW21"
"CDU/CSU-Bundestagsfraktion","cducsubt","https://www.instagram.com/cducsubt/","PARTIES_IG_BTW21"
"SPD","spdde","https://www.instagram.com/spdde/","PARTIES_IG_BTW21"
"AfD-Fraktion NRW","afd.fraktion.nrw","https://www.instagram.com/afd.fraktion.nrw/","PARTIES_IG_BTW21"
"Bündnis 90/Die Grünen NRW","gruenenrw","https://www.instagram.com/gruenenrw/","PARTIES_IG_BTW21"
"CDU Hessen","cdu_hessen","https://www.instagram.com/cdu_hessen/","PARTIES_IG_BTW21"
"DIE LINKE. NRW","dielinkenrw","https://www.instagram.com/dielinkenrw/","PARTIES_IG_BTW21"
"CDU in Niedersachsen","cduinniedersachsen","https://www.instagram.com/cduinniedersachsen/","PARTIES_IG_BTW21"
"GRÜNE Bayern","gruenebayern","https://www.instagram.com/gruenebayern/","PARTIES_IG_BTW21"
"SPD in NRW","nrwspd","https://www.instagram.com/nrwspd/","PARTIES_IG_BTW21"
"CDU Nordrhein-Westfalen","cdunrw","https://www.instagram.com/cdunrw/","PARTIES_IG_BTW21"
"SPD Hessen","spdhessen","https://www.instagram.com/spdhessen/","PARTIES_IG_BTW21"
"SPD Niedersachsen","spdniedersachsen","https://www.instagram.com/spdniedersachsen/","PARTIES_IG_BTW21"
"DIE LINKE. Sachsen","dielinke.sachsen","https://www.instagram.com/dielinke.sachsen/","PARTIES_IG_BTW21"
"DIE LINKE. Niedersachsen","dielinke.niedersachsen","https://www.instagram.com/dielinke.niedersachsen/","PARTIES_IG_BTW21"
"SPD Hamburg","spdhamburg","https://www.instagram.com/spdhamburg/","PARTIES_IG_BTW21"
"FDP Baden-Württemberg","fdp_bw","https://www.instagram.com/fdp_bw/","PARTIES_IG_BTW21"
"Bündnis 90/Die Grünen Berlin","gruene_berlin","https://www.instagram.com/gruene_berlin/","PARTIES_IG_BTW21"
"Bündnis 90/Die Grünen BW","gruenebw","https://www.instagram.com/gruenebw/","PARTIES_IG_BTW21"
"BÜNDNIS 90/DIE GRÜNEN Sachsen","gruene_sachsen","https://www.instagram.com/gruene_sachsen/","PARTIES_IG_BTW21"
"AfD_Thüringen","afd_thueringen","https://www.instagram.com/afd_thueringen/","PARTIES_IG_BTW21"
"SPD Berlin","spdberlin","https://www.instagram.com/spdberlin/","PARTIES_IG_BTW21"
"SPD Thüringen","spdthueringen","https://www.instagram.com/spdthueringen/","PARTIES_IG_BTW21"
"DIE LINKE. Thüringen","die_linke_th","https://www.instagram.com/die_linke_th/","PARTIES_IG_BTW21"
"AfD Niedersachsen","niedersachsen_afd","https://www.instagram.com/niedersachsen_afd/","PARTIES_IG_BTW21"
"DIE LINKE. Bayern","dielinke.bayern","https://www.instagram.com/dielinke.bayern/","PARTIES_IG_BTW21"
"FDP NRW","fdpnrw","https://www.instagram.com/fdpnrw/","PARTIES_IG_BTW21"
"GRÜNE Hamburg","gruene_hamburg","https://www.instagram.com/gruene_hamburg/","PARTIES_IG_BTW21"
"FDP Brandenburg","fdpbrandenburg","https://www.instagram.com/fdpbrandenburg/","PARTIES_IG_BTW21"
"Die Linke Hessen","dielinkehessen","https://www.instagram.com/dielinkehessen/","PARTIES_IG_BTW21"
"FDP Sachsen-Anhalt","fdp_lsa","https://www.instagram.com/fdp_lsa/","PARTIES_IG_BTW21"
"CDU Rheinland-Pfalz","cdurlp","https://www.instagram.com/cdurlp/","PARTIES_IG_BTW21"
"FDP Mecklenburg-Vorpommern","fdp_mv","https://www.instagram.com/fdp_mv/","PARTIES_IG_BTW21"
"FDP Sachsen","fdp_sn","https://www.instagram.com/fdp_sn/","PARTIES_IG_BTW21"
"CDU Baden-Württemberg","cdu_bw","https://www.instagram.com/cdu_bw/","PARTIES_IG_BTW21"
"AfD Brandenburg","afd_brandenburg","https://www.instagram.com/afd_brandenburg/","PARTIES_IG_BTW21"
"DIE LINKE. Baden-Württemberg","dielinke.bw","https://www.instagram.com/dielinke.bw/","PARTIES_IG_BTW21"
"SPD Mecklenburg-Vorpommern","spd_mv","https://www.instagram.com/spd_mv/","PARTIES_IG_BTW21"
"Die Grünen Niedersachsen","gruenends","https://www.instagram.com/gruenends/","PARTIES_IG_BTW21"
"Bündnis 90/Die Grünen Brandenburg","gruenebbg","https://www.instagram.com/gruenebbg/","PARTIES_IG_BTW21"
"AfD Schleswig-Holstein","afd_lv_sh","https://www.instagram.com/afd_lv_sh/","PARTIES_IG_BTW21"
"FDP Niedersachsen","fdpnds","https://www.instagram.com/fdpnds/","PARTIES_IG_BTW21"
"DIE LINKE. Schleswig-Holstein","dielinkesh","https://www.instagram.com/dielinkesh/","PARTIES_IG_BTW21"
"Grüne Bremen","gruenebremen","https://www.instagram.com/gruenebremen/","PARTIES_IG_BTW21"
"BÜNDNIS 90/DIE GRÜNEN SH","gruenesh","https://www.instagram.com/gruenesh/","PARTIES_IG_BTW21"
"AfD-Fraktion MV","afdfraktion_mv","https://www.instagram.com/afdfraktion_mv/","PARTIES_IG_BTW21"
"FDP Bayern","fdpbayern","https://www.instagram.com/fdpbayern/","PARTIES_IG_BTW21"
"Grüne Rheinland-Pfalz","gruene_rlp","https://www.instagram.com/gruene_rlp/","PARTIES_IG_BTW21"
"SPD Sachsen","spdsachsen","https://www.instagram.com/spdsachsen/","PARTIES_IG_BTW21"
"Grüne Thüringen","gruene_th","https://www.instagram.com/gruene_th/","PARTIES_IG_BTW21"
"FDP Berlin","fdp_berlin","https://www.instagram.com/fdp_berlin/","PARTIES_IG_BTW21"
"DIE LINKE. Sachsen-Anhalt","dielinke.sachsenanhalt","https://www.instagram.com/dielinke.sachsenanhalt/","PARTIES_IG_BTW21"
"Carsten Meyer-Heder","carstenmeyerheder","https://www.instagram.com/carstenmeyerheder/","PARTIES_IG_BTW21"
"CDU Hamburg ⚓️","cdu_hamburg","https://www.instagram.com/cdu_hamburg/","PARTIES_IG_BTW21"
"DIE LINKE. Berlin","dielinkeberlin","https://www.instagram.com/dielinkeberlin/","PARTIES_IG_BTW21"
"DIE LINKE. Hamburg","dielinkehh","https://www.instagram.com/dielinkehh/","PARTIES_IG_BTW21"
"DIE LINKE RLP","dielinke.rlp","https://www.instagram.com/dielinke.rlp/","PARTIES_IG_BTW21"
"CDU Thüringen","cdu_thueringen","https://www.instagram.com/cdu_thueringen/","PARTIES_IG_BTW21"
"DIE LINKE M-V","dielinkemv","https://www.instagram.com/dielinkemv/","PARTIES_IG_BTW21"
"SPD Land Bremen","spdlandbremen","https://www.instagram.com/spdlandbremen/","PARTIES_IG_BTW21"
"FDP Rheinland-Pfalz","fdp_rlp","https://www.instagram.com/fdp_rlp/","PARTIES_IG_BTW21"
"CDU Saar","cdu_saar","https://www.instagram.com/cdu_saar/","PARTIES_IG_BTW21"
"Bayern SPD","bayernspd","https://www.instagram.com/bayernspd/","PARTIES_IG_BTW21"
